Source,Target
CWE-476,CVE-2021-3659
CWE-476,CVE-2021-36222
CWE-476,CVE-2021-36147
CWE-476,CVE-2021-36146
CWE-476,CVE-2021-36143
CWE-476,CVE-2021-35985
CWE-476,CVE-2021-35984
CWE-476,CVE-2021-3596
CWE-476,CVE-2021-3543
CWE-476,CVE-2021-3537
CWE-476,CVE-2021-35307
CWE-476,CVE-2021-35306
CWE-476,CVE-2021-3514
CWE-476,CVE-2021-35135
CWE-476,CVE-2021-35087
CWE-476,CVE-2021-35076
CWE-476,CVE-2021-35075
CWE-476,CVE-2021-35068
CWE-476,CVE-2021-3502
CWE-476,CVE-2021-3480
CWE-476,CVE-2021-34798
CWE-476,CVE-2021-34737
CWE-476,CVE-2021-3467
CWE-476,CVE-2021-3463
CWE-476,CVE-2021-34586
CWE-476,CVE-2021-34555
CWE-476,CVE-2021-3449
CWE-476,CVE-2021-3443
CWE-476,CVE-2021-34418
CWE-476,CVE-2021-34406
CWE-476,CVE-2021-34405
CWE-476,CVE-2021-34122
CWE-476,CVE-2021-33717
CWE-476,CVE-2021-33715
CWE-476,CVE-2021-33714
CWE-476,CVE-2021-33572
CWE-476,CVE-2021-33466
CWE-476,CVE-2021-33465
CWE-476,CVE-2021-33463
CWE-476,CVE-2021-33460
CWE-476,CVE-2021-33459
CWE-476,CVE-2021-33458
CWE-476,CVE-2021-33457
CWE-476,CVE-2021-33456
CWE-476,CVE-2021-33455
CWE-476,CVE-2021-33454
CWE-476,CVE-2021-33449
CWE-476,CVE-2021-33447
CWE-476,CVE-2021-33446
CWE-476,CVE-2021-33445
CWE-476,CVE-2021-33444
CWE-476,CVE-2021-33442
CWE-476,CVE-2021-33441
CWE-476,CVE-2021-33440
CWE-476,CVE-2021-33439
CWE-476,CVE-2021-33317
CWE-476,CVE-2021-33254
CWE-476,CVE-2021-3322
CWE-476,CVE-2021-3320
CWE-476,CVE-2021-3319
CWE-476,CVE-2021-33068
CWE-476,CVE-2021-32987
CWE-476,CVE-2021-32979
CWE-476,CVE-2021-32971
CWE-476,CVE-2021-32963
CWE-476,CVE-2021-32611
CWE-476,CVE-2021-32440
CWE-476,CVE-2021-32438
CWE-476,CVE-2021-32437
CWE-476,CVE-2021-32289
CWE-476,CVE-2021-32285
CWE-476,CVE-2021-32284
CWE-476,CVE-2021-32283
CWE-476,CVE-2021-32282
CWE-476,CVE-2021-32280
CWE-476,CVE-2021-32276
CWE-476,CVE-2021-32275
CWE-476,CVE-2021-32270
CWE-476,CVE-2021-32269
CWE-476,CVE-2021-32139
CWE-476,CVE-2021-32138
CWE-476,CVE-2021-32135
CWE-476,CVE-2021-32134
CWE-476,CVE-2021-32132
CWE-476,CVE-2021-31826
CWE-476,CVE-2021-31618
CWE-476,CVE-2021-31262
CWE-476,CVE-2021-31260
CWE-476,CVE-2021-31259
CWE-476,CVE-2021-31258
CWE-476,CVE-2021-31257
CWE-476,CVE-2021-3119
CWE-476,CVE-2021-30698
CWE-476,CVE-2021-30500
CWE-476,CVE-2021-30485
CWE-476,CVE-2021-30330
CWE-476,CVE-2021-30294
CWE-476,CVE-2021-30290
CWE-476,CVE-2021-30272
CWE-476,CVE-2021-30271
CWE-476,CVE-2021-30270
CWE-476,CVE-2021-30269
CWE-476,CVE-2021-30219
CWE-476,CVE-2021-30218
CWE-476,CVE-2021-30199
CWE-476,CVE-2021-30178
CWE-476,CVE-2021-30015
CWE-476,CVE-2021-29616
CWE-476,CVE-2021-29609
CWE-476,CVE-2021-29592
CWE-476,CVE-2021-29583
CWE-476,CVE-2021-29574
CWE-476,CVE-2021-29572
CWE-476,CVE-2021-29565
CWE-476,CVE-2021-29564
CWE-476,CVE-2021-29541
CWE-476,CVE-2021-29530
CWE-476,CVE-2021-29518
CWE-476,CVE-2021-29516
CWE-476,CVE-2021-29515
CWE-476,CVE-2021-29513
CWE-476,CVE-2021-29296
CWE-476,CVE-2021-29295
CWE-476,CVE-2021-29294
CWE-476,CVE-2021-29241
CWE-476,CVE-2021-28855
CWE-476,CVE-2021-28845
CWE-476,CVE-2021-28844
CWE-476,CVE-2021-28843
CWE-476,CVE-2021-28842
CWE-476,CVE-2021-28841
CWE-476,CVE-2021-28840
CWE-476,CVE-2021-28839
CWE-476,CVE-2021-28838
CWE-476,CVE-2021-28683
CWE-476,CVE-2021-28601
CWE-476,CVE-2021-28543
CWE-476,CVE-2021-28361
CWE-476,CVE-2021-28307
CWE-476,CVE-2021-28306
CWE-476,CVE-2021-28300
CWE-476,CVE-2021-28236
CWE-476,CVE-2021-28166
CWE-476,CVE-2021-27953
CWE-476,CVE-2021-27836
CWE-476,CVE-2021-27815
CWE-476,CVE-2021-27548
CWE-476,CVE-2021-27345
CWE-476,CVE-2021-27203
CWE-476,CVE-2021-27186
CWE-476,CVE-2021-27029
CWE-476,CVE-2021-26948
CWE-476,CVE-2021-26927
CWE-476,CVE-2021-26690
CWE-476,CVE-2021-26235
CWE-476,CVE-2021-25904
CWE-476,CVE-2021-25903
CWE-476,CVE-2021-25845
CWE-476,CVE-2021-25804
CWE-476,CVE-2021-25693
CWE-476,CVE-2021-25690
CWE-476,CVE-2021-25674
CWE-476,CVE-2021-25491
CWE-476,CVE-2021-25462
CWE-476,CVE-2021-25458
CWE-476,CVE-2021-25176
CWE-476,CVE-2021-23883
CWE-476,CVE-2021-23191
CWE-476,CVE-2021-23180
CWE-476,CVE-2021-23139
CWE-476,CVE-2021-22792
CWE-476,CVE-2021-22570
CWE-476,CVE-2021-22471
CWE-476,CVE-2021-22462
CWE-476,CVE-2021-22459
CWE-476,CVE-2021-22318
CWE-476,CVE-2021-21702
CWE-476,CVE-2021-21057
CWE-476,CVE-2021-20596
CWE-476,CVE-2021-20299
CWE-476,CVE-2021-20296
CWE-476,CVE-2021-20274
CWE-476,CVE-2021-20213
CWE-476,CVE-2021-20196
CWE-476,CVE-2021-1946
CWE-476,CVE-2021-1939
CWE-476,CVE-2021-1936
CWE-476,CVE-2021-1935
CWE-476,CVE-2021-1917
CWE-476,CVE-2021-1274
CWE-476,CVE-2021-1122
CWE-476,CVE-2021-1116
CWE-476,CVE-2021-1115
CWE-476,CVE-2021-1112
CWE-476,CVE-2021-1103
CWE-476,CVE-2021-1101
CWE-476,CVE-2021-1096
CWE-476,CVE-2021-1095
CWE-476,CVE-2021-1078
CWE-476,CVE-2021-1075
CWE-476,CVE-2021-1069
CWE-476,CVE-2021-1064
CWE-476,CVE-2021-1022
CWE-476,CVE-2021-0555
CWE-476,CVE-2021-0251
CWE-476,CVE-2021-0206
CWE-476,CVE-2021-0111
CWE-476,CVE-2022-40476
CWE-476,CVE-2022-39829
CWE-476,CVE-2022-39028
CWE-476,CVE-2022-38127
CWE-476,CVE-2022-38096
CWE-476,CVE-2022-37797
CWE-476,CVE-2022-36661
CWE-476,CVE-2022-36659
CWE-476,CVE-2022-36622
CWE-476,CVE-2022-36621
CWE-476,CVE-2022-36186
CWE-476,CVE-2022-36014
CWE-476,CVE-2022-36013
CWE-476,CVE-2022-36011
CWE-476,CVE-2022-35965
CWE-476,CVE-2022-35245
CWE-476,CVE-2022-34969
CWE-476,CVE-2022-34761
CWE-476,CVE-2022-34736
CWE-476,CVE-2022-34735
CWE-476,CVE-2022-34651
CWE-476,CVE-2022-34556
CWE-476,CVE-2022-34520
CWE-476,CVE-2022-32298
CWE-476,CVE-2022-32230
CWE-476,CVE-2022-32202
CWE-476,CVE-2022-32201
CWE-476,CVE-2022-3202
CWE-476,CVE-2022-31763
CWE-476,CVE-2022-31618
CWE-476,CVE-2022-3153
CWE-476,CVE-2022-31213
CWE-476,CVE-2022-31077
CWE-476,CVE-2022-31076
CWE-476,CVE-2022-30975
CWE-476,CVE-2022-3078
CWE-476,CVE-2022-30592
CWE-476,CVE-2022-30279
CWE-476,CVE-2022-2980
CWE-476,CVE-2022-29795
CWE-476,CVE-2022-29788
CWE-476,CVE-2022-29694
CWE-476,CVE-2022-29491
CWE-476,CVE-2022-29340
CWE-476,CVE-2022-2923
CWE-476,CVE-2022-29224
CWE-476,CVE-2022-29206
CWE-476,CVE-2022-29205
CWE-476,CVE-2022-29201
CWE-476,CVE-2022-29031
CWE-476,CVE-2022-29029
CWE-476,CVE-2022-2874
CWE-476,CVE-2022-2832
CWE-476,CVE-2022-28189
CWE-476,CVE-2022-28049
CWE-476,CVE-2022-27944
CWE-476,CVE-2022-27567
CWE-476,CVE-2022-27359
CWE-476,CVE-2022-26979
CWE-476,CVE-2022-26099
CWE-476,CVE-2022-26097
CWE-476,CVE-2022-26096
CWE-476,CVE-2022-26095
CWE-476,CVE-2022-26094
CWE-476,CVE-2022-26093
CWE-476,CVE-2022-25867
CWE-476,CVE-2022-2549
CWE-476,CVE-2022-2547
CWE-476,CVE-2022-25258
CWE-476,CVE-2022-25108
CWE-476,CVE-2022-2476
CWE-476,CVE-2022-24736
CWE-476,CVE-2022-24577
CWE-476,CVE-2022-24574
CWE-476,CVE-2022-24249
CWE-476,CVE-2022-23595
CWE-476,CVE-2022-23589
CWE-476,CVE-2022-23577
CWE-476,CVE-2022-23570
CWE-476,CVE-2022-2337
CWE-476,CVE-2022-23222
CWE-476,CVE-2022-23199
CWE-476,CVE-2022-23198
CWE-476,CVE-2022-23189
CWE-476,CVE-2022-23094
CWE-476,CVE-2022-2309
CWE-476,CVE-2022-23025
CWE-476,CVE-2022-23022
CWE-476,CVE-2022-23021
CWE-476,CVE-2022-23020
CWE-476,CVE-2022-23017
CWE-476,CVE-2022-0168
CWE-476,CVE-2022-0240
CWE-476,CVE-2022-0286
CWE-476,CVE-2022-0326
CWE-476,CVE-2022-0419
CWE-476,CVE-2022-0433
CWE-476,CVE-2022-0481
CWE-476,CVE-2022-0561
CWE-476,CVE-2022-0562
CWE-476,CVE-2022-0617
CWE-476,CVE-2022-0632
CWE-476,CVE-2022-0696
CWE-476,CVE-2022-0712
CWE-476,CVE-2022-0890
CWE-476,CVE-2022-0907
CWE-476,CVE-2022-0908
CWE-476,CVE-2022-1130
CWE-476,CVE-2022-1172
CWE-476,CVE-2022-1199
CWE-476,CVE-2022-1201
CWE-476,CVE-2022-1205
CWE-476,CVE-2022-1249
CWE-476,CVE-2022-1263
CWE-476,CVE-2022-1283
CWE-476,CVE-2022-1341
CWE-476,CVE-2022-1382
CWE-476,CVE-2022-1507
CWE-476,CVE-2022-1620
CWE-476,CVE-2022-1671
CWE-476,CVE-2022-1674
CWE-476,CVE-2022-1748
CWE-476,CVE-2022-1789
CWE-476,CVE-2022-1852
CWE-476,CVE-2022-20333
CWE-476,CVE-2022-20334
CWE-476,CVE-2022-20682
CWE-476,CVE-2022-20746
CWE-476,CVE-2022-2085
CWE-476,CVE-2022-2121
CWE-476,CVE-2022-2153
CWE-476,CVE-2022-21736
CWE-476,CVE-2022-21739
CWE-476,CVE-2022-21815
CWE-476,CVE-2022-2208
CWE-476,CVE-2022-22210
CWE-476,CVE-2022-2231
CWE-476,CVE-2022-22510
CWE-476,CVE-2022-22513
CWE-476,CVE-2022-22638
CWE-476,CVE-2022-2279
CWE-459,CVE-2020-6794
CWE-459,CVE-2020-5987
CWE-459,CVE-2020-5961
CWE-459,CVE-2020-36322
CWE-459,CVE-2020-27888
CWE-459,CVE-2020-24489
CWE-459,CVE-2020-24458
CWE-459,CVE-2020-15024
CWE-459,CVE-2020-14451
CWE-459,CVE-2020-13451
CWE-459,CVE-2020-13346
CWE-459,CVE-2020-12857
CWE-459,CVE-2020-12624
CWE-459,CVE-2020-12494
CWE-459,CVE-2020-12414
CWE-459,CVE-2020-10685
CWE-459,CVE-2020-0543
CWE-459,CVE-2020-0286
CWE-459,CVE-2020-0258
CWE-459,CVE-2020-0183
CWE-459,CVE-2021-45706
CWE-459,CVE-2021-45330
CWE-459,CVE-2021-4032
CWE-459,CVE-2021-37092
CWE-459,CVE-2021-37089
CWE-459,CVE-2021-37080
CWE-459,CVE-2021-36205
CWE-459,CVE-2021-34421
CWE-459,CVE-2021-32928
CWE-459,CVE-2021-32571
CWE-459,CVE-2021-26833
CWE-459,CVE-2021-22450
CWE-459,CVE-2021-22428
CWE-459,CVE-2022-37428
CWE-459,CVE-2022-26074
CWE-459,CVE-2022-2307
CWE-459,CVE-2022-23035
CWE-459,CVE-2022-21166
CWE-459,CVE-2022-21127
CWE-459,CVE-2022-21125
CWE-459,CVE-2022-21123
CWE-459,CVE-2022-1552
CWE-459,CVE-2022-0646
CWE-459,CVE-2022-0171
CWE-909,CVE-2020-9227
CWE-909,CVE-2020-6792
CWE-909,CVE-2020-25579
CWE-909,CVE-2020-24455
CWE-909,CVE-2020-16932
CWE-909,CVE-2020-1419
CWE-909,CVE-2020-12523
CWE-909,CVE-2020-11741
CWE-909,CVE-2020-11494
CWE-909,CVE-2020-0488
CWE-909,CVE-2020-0438
CWE-909,CVE-2020-0195
CWE-909,CVE-2020-0134
CWE-909,CVE-2020-0101
CWE-909,CVE-2021-40403
CWE-909,CVE-2021-39966
CWE-909,CVE-2021-3655
CWE-909,CVE-2021-36513
CWE-909,CVE-2021-36386
CWE-909,CVE-2021-34693
CWE-909,CVE-2021-31919
CWE-909,CVE-2021-29980
CWE-909,CVE-2021-29647
CWE-909,CVE-2021-28687
CWE-909,CVE-2021-28167
CWE-909,CVE-2021-26333
CWE-909,CVE-2021-23994
CWE-909,CVE-2021-23386
CWE-909,CVE-2021-22898
CWE-909,CVE-2021-22482
CWE-909,CVE-2021-1405
CWE-909,CVE-2021-0966
CWE-909,CVE-2021-0961
CWE-909,CVE-2021-0484
CWE-909,CVE-2022-29968
CWE-909,CVE-2022-29925
CWE-909,CVE-2022-24448
CWE-909,CVE-2022-20357
CWE-909,CVE-2022-0382
CWE-909,CVE-2022-0175
CWE-276,CVE-2022-23996
CWE-276,CVE-2020-9817
CWE-276,CVE-2020-9543
CWE-276,CVE-2020-9451
CWE-276,CVE-2020-9450
CWE-276,CVE-2020-9409
CWE-276,CVE-2020-9408
CWE-276,CVE-2020-9392
CWE-276,CVE-2020-9039
CWE-276,CVE-2020-8954
CWE-276,CVE-2020-8933
CWE-276,CVE-2020-8907
CWE-276,CVE-2020-8903
CWE-276,CVE-2020-8798
CWE-276,CVE-2020-8765
CWE-276,CVE-2020-8763
CWE-276,CVE-2020-8743
CWE-276,CVE-2020-8741
CWE-276,CVE-2020-8701
CWE-276,CVE-2020-8539
CWE-276,CVE-2020-8471
CWE-276,CVE-2020-8357
CWE-276,CVE-2020-8346
CWE-276,CVE-2020-8219
CWE-276,CVE-2020-8114
CWE-276,CVE-2020-8026
CWE-276,CVE-2020-8024
CWE-276,CVE-2020-8022
CWE-276,CVE-2020-8018
CWE-276,CVE-2020-7979
CWE-276,CVE-2020-7977
CWE-276,CVE-2020-7972
CWE-276,CVE-2020-7967
CWE-276,CVE-2020-7824
CWE-276,CVE-2020-7802
CWE-276,CVE-2020-7527
CWE-276,CVE-2020-7004
CWE-276,CVE-2020-6527
CWE-276,CVE-2020-6504
CWE-276,CVE-2020-6502
CWE-276,CVE-2020-6501
CWE-276,CVE-2020-6498
CWE-276,CVE-2020-6497
CWE-276,CVE-2020-6495
CWE-276,CVE-2020-6488
CWE-276,CVE-2020-6487
CWE-276,CVE-2020-6484
CWE-276,CVE-2020-6483
CWE-276,CVE-2020-6482
CWE-276,CVE-2020-6480
CWE-276,CVE-2020-6476
CWE-276,CVE-2020-6471
CWE-276,CVE-2020-6469
CWE-276,CVE-2020-6456
CWE-276,CVE-2020-6446
CWE-276,CVE-2020-6445
CWE-276,CVE-2020-6441
CWE-276,CVE-2020-6439
CWE-276,CVE-2020-6431
CWE-276,CVE-2020-6166
CWE-276,CVE-2020-6165
CWE-276,CVE-2020-5974
CWE-276,CVE-2020-5906
CWE-276,CVE-2020-5896
CWE-276,CVE-2020-5798
CWE-276,CVE-2020-5551
CWE-276,CVE-2020-5353
CWE-276,CVE-2020-5342
CWE-276,CVE-2020-5231
CWE-276,CVE-2020-5196
CWE-276,CVE-2020-4976
CWE-276,CVE-2020-4274
CWE-276,CVE-2020-4270
CWE-276,CVE-2020-4259
CWE-276,CVE-2020-3838
CWE-276,CVE-2020-3766
CWE-276,CVE-2020-3626
CWE-276,CVE-2020-36233
CWE-276,CVE-2020-3485
CWE-276,CVE-2020-3484
CWE-276,CVE-2020-3152
CWE-276,CVE-2020-29582
CWE-276,CVE-2020-29503
CWE-276,CVE-2020-29492
CWE-276,CVE-2020-29491
CWE-276,CVE-2020-28906
CWE-276,CVE-2020-28392
CWE-276,CVE-2020-28044
CWE-276,CVE-2020-28041
CWE-276,CVE-2020-27665
CWE-276,CVE-2020-27569
CWE-276,CVE-2020-27384
CWE-276,CVE-2020-27358
CWE-276,CVE-2020-27228
CWE-276,CVE-2020-26941
CWE-276,CVE-2020-26809
CWE-276,CVE-2020-26807
CWE-276,CVE-2020-26180
CWE-276,CVE-2020-26088
CWE-276,CVE-2020-26031
CWE-276,CVE-2020-25593
CWE-276,CVE-2020-25245
CWE-276,CVE-2020-25208
CWE-276,CVE-2020-24717
CWE-276,CVE-2020-24584
CWE-276,CVE-2020-24583
CWE-276,CVE-2020-24460
CWE-276,CVE-2020-24456
CWE-276,CVE-2020-24402
CWE-276,CVE-2020-23971
CWE-276,CVE-2020-22475
CWE-276,CVE-2020-2197
CWE-276,CVE-2020-2191
CWE-276,CVE-2020-2183
CWE-276,CVE-2020-21342
CWE-276,CVE-2020-2118
CWE-276,CVE-2020-2117
CWE-276,CVE-2020-2094
CWE-276,CVE-2020-2077
CWE-276,CVE-2020-1985
CWE-276,CVE-2020-17381
CWE-276,CVE-2020-16144
CWE-276,CVE-2020-15852
CWE-276,CVE-2020-15850
CWE-276,CVE-2020-15843
CWE-276,CVE-2020-15821
CWE-276,CVE-2020-1571
CWE-276,CVE-2020-15578
CWE-276,CVE-2020-15351
CWE-276,CVE-2020-15145
CWE-276,CVE-2020-14521
CWE-276,CVE-2020-14156
CWE-276,CVE-2020-14019
CWE-276,CVE-2020-13922
CWE-276,CVE-2020-13894
CWE-276,CVE-2020-13885
CWE-276,CVE-2020-13884
CWE-276,CVE-2020-13867
CWE-276,CVE-2020-13770
CWE-276,CVE-2020-13667
CWE-276,CVE-2020-13599
CWE-276,CVE-2020-13555
CWE-276,CVE-2020-13554
CWE-276,CVE-2020-13553
CWE-276,CVE-2020-13552
CWE-276,CVE-2020-13551
CWE-276,CVE-2020-13549
CWE-276,CVE-2020-13542
CWE-276,CVE-2020-13541
CWE-276,CVE-2020-13540
CWE-276,CVE-2020-13539
CWE-276,CVE-2020-13537
CWE-276,CVE-2020-13536
CWE-276,CVE-2020-13535
CWE-276,CVE-2020-13534
CWE-276,CVE-2020-13533
CWE-276,CVE-2020-13532
CWE-276,CVE-2020-13468
CWE-276,CVE-2020-13452
CWE-276,CVE-2020-13351
CWE-276,CVE-2020-13240
CWE-276,CVE-2020-13149
CWE-276,CVE-2020-12834
CWE-276,CVE-2020-12695
CWE-276,CVE-2020-12608
CWE-276,CVE-2020-12510
CWE-276,CVE-2020-12424
CWE-276,CVE-2020-12415
CWE-276,CVE-2020-12354
CWE-276,CVE-2020-12346
CWE-276,CVE-2020-12307
CWE-276,CVE-2020-12306
CWE-276,CVE-2020-12287
CWE-276,CVE-2020-12277
CWE-276,CVE-2020-12118
CWE-276,CVE-2020-12101
CWE-276,CVE-2020-12075
CWE-276,CVE-2020-11997
CWE-276,CVE-2020-11955
CWE-276,CVE-2020-11867
CWE-276,CVE-2020-11716
CWE-276,CVE-2020-11692
CWE-276,CVE-2020-11689
CWE-276,CVE-2020-11444
CWE-276,CVE-2020-10939
CWE-276,CVE-2020-10792
CWE-276,CVE-2020-10660
CWE-276,CVE-2020-10606
CWE-276,CVE-2020-10145
CWE-276,CVE-2020-10050
CWE-276,CVE-2020-10049
CWE-276,CVE-2020-0564
CWE-276,CVE-2020-0562
CWE-276,CVE-2020-0560
CWE-276,CVE-2020-0547
CWE-276,CVE-2020-0524
CWE-276,CVE-2020-0514
CWE-276,CVE-2020-0508
CWE-276,CVE-2020-0486
CWE-276,CVE-2020-0390
CWE-276,CVE-2020-0388
CWE-276,CVE-2020-0374
CWE-276,CVE-2020-0294
CWE-276,CVE-2020-0275
CWE-276,CVE-2020-0215
CWE-276,CVE-2020-0209
CWE-276,CVE-2020-0208
CWE-276,CVE-2020-0133
CWE-276,CVE-2020-0122
CWE-276,CVE-2020-0024
CWE-276,CVE-2020-0009
CWE-276,CVE-2021-46834
CWE-276,CVE-2021-46811
CWE-276,CVE-2021-46270
CWE-276,CVE-2021-46093
CWE-276,CVE-2021-46086
CWE-276,CVE-2021-46085
CWE-276,CVE-2021-45335
CWE-276,CVE-2021-45083
CWE-276,CVE-2021-45003
CWE-276,CVE-2021-44905
CWE-276,CVE-2021-44858
CWE-276,CVE-2021-44833
CWE-276,CVE-2021-44751
CWE-276,CVE-2021-44470
CWE-276,CVE-2021-44216
CWE-276,CVE-2021-44215
CWE-276,CVE-2021-44140
CWE-276,CVE-2021-43986
CWE-276,CVE-2021-43860
CWE-276,CVE-2021-43326
CWE-276,CVE-2021-43325
CWE-276,CVE-2021-43199
CWE-276,CVE-2021-42711
CWE-276,CVE-2021-42098
CWE-276,CVE-2021-42055
CWE-276,CVE-2021-42011
CWE-276,CVE-2021-41652
CWE-276,CVE-2021-41637
CWE-276,CVE-2021-41635
CWE-276,CVE-2021-41166
CWE-276,CVE-2021-40904
CWE-276,CVE-2021-40416
CWE-276,CVE-2021-40415
CWE-276,CVE-2021-40414
CWE-276,CVE-2021-40413
CWE-276,CVE-2021-40397
CWE-276,CVE-2021-40396
CWE-276,CVE-2021-40389
CWE-276,CVE-2021-40388
CWE-276,CVE-2021-40123
CWE-276,CVE-2021-40059
CWE-276,CVE-2021-40053
CWE-276,CVE-2021-40049
CWE-276,CVE-2021-40004
CWE-276,CVE-2021-39967
CWE-276,CVE-2021-39886
CWE-276,CVE-2021-3981
CWE-276,CVE-2021-39794
CWE-276,CVE-2021-39780
CWE-276,CVE-2021-39779
CWE-276,CVE-2021-39770
CWE-276,CVE-2021-39769
CWE-276,CVE-2021-39748
CWE-276,CVE-2021-39747
CWE-276,CVE-2021-39694
CWE-276,CVE-2021-39658
CWE-276,CVE-2021-39635
CWE-276,CVE-2021-3948
CWE-276,CVE-2021-39274
CWE-276,CVE-2021-39273
CWE-276,CVE-2021-3917
CWE-276,CVE-2021-39087
CWE-276,CVE-2021-38420
CWE-276,CVE-2021-38379
CWE-276,CVE-2021-38268
CWE-276,CVE-2021-37363
CWE-276,CVE-2021-37351
CWE-276,CVE-2021-37289
CWE-276,CVE-2021-3722
CWE-276,CVE-2021-37167
CWE-276,CVE-2021-37132
CWE-276,CVE-2021-37103
CWE-276,CVE-2021-37030
CWE-276,CVE-2021-3701
CWE-276,CVE-2021-36990
CWE-276,CVE-2021-36989
CWE-276,CVE-2021-36795
CWE-276,CVE-2021-36781
CWE-276,CVE-2021-36365
CWE-276,CVE-2021-36363
CWE-276,CVE-2021-3579
CWE-276,CVE-2021-35312
CWE-276,CVE-2021-3451
CWE-276,CVE-2021-34395
CWE-276,CVE-2021-34387
CWE-276,CVE-2021-3394
CWE-276,CVE-2021-33923
CWE-276,CVE-2021-33506
CWE-276,CVE-2021-33334
CWE-276,CVE-2021-33333
CWE-276,CVE-2021-33327
CWE-276,CVE-2021-33324
CWE-276,CVE-2021-33214
CWE-276,CVE-2021-33166
CWE-276,CVE-2021-33129
CWE-276,CVE-2021-33092
CWE-276,CVE-2021-33090
CWE-276,CVE-2021-33088
CWE-276,CVE-2021-33071
CWE-276,CVE-2021-33062
CWE-276,CVE-2021-33038
CWE-276,CVE-2021-32464
CWE-276,CVE-2021-32006
CWE-276,CVE-2021-31998
CWE-276,CVE-2021-31822
CWE-276,CVE-2021-3155
CWE-276,CVE-2021-31519
CWE-276,CVE-2021-31217
CWE-276,CVE-2021-31007
CWE-276,CVE-2021-31006
CWE-276,CVE-2021-31000
CWE-276,CVE-2021-30999
CWE-276,CVE-2021-30750
CWE-276,CVE-2021-30494
CWE-276,CVE-2021-30493
CWE-276,CVE-2021-30490
CWE-276,CVE-2021-29052
CWE-276,CVE-2021-29005
CWE-276,CVE-2021-28649
CWE-276,CVE-2021-28271
CWE-276,CVE-2021-27193
CWE-276,CVE-2021-27032
CWE-276,CVE-2021-26804
CWE-276,CVE-2021-26274
CWE-276,CVE-2021-25381
CWE-276,CVE-2021-25359
CWE-276,CVE-2021-25358
CWE-276,CVE-2021-25355
CWE-276,CVE-2021-25319
CWE-276,CVE-2021-25317
CWE-276,CVE-2021-24032
CWE-276,CVE-2021-24031
CWE-276,CVE-2021-22817
CWE-276,CVE-2021-22571
CWE-276,CVE-2021-22538
CWE-276,CVE-2021-22475
CWE-276,CVE-2021-22371
CWE-276,CVE-2021-22368
CWE-276,CVE-2021-22346
CWE-276,CVE-2021-22311
CWE-276,CVE-2021-22295
CWE-276,CVE-2021-21957
CWE-276,CVE-2021-21910
CWE-276,CVE-2021-21737
CWE-276,CVE-2021-21736
CWE-276,CVE-2021-21438
CWE-276,CVE-2021-21436
CWE-276,CVE-2021-20653
CWE-276,CVE-2021-20532
CWE-276,CVE-2021-20490
CWE-276,CVE-2021-20269
CWE-276,CVE-2021-20037
CWE-276,CVE-2021-20001
CWE-276,CVE-2021-1832
CWE-276,CVE-2021-1831
CWE-276,CVE-2021-1056
CWE-276,CVE-2021-1033
CWE-276,CVE-2021-1000
CWE-276,CVE-2021-0979
CWE-276,CVE-2021-0735
CWE-276,CVE-2021-0486
CWE-276,CVE-2021-0441
CWE-276,CVE-2021-0381
CWE-276,CVE-2021-0246
CWE-276,CVE-2021-0235
CWE-276,CVE-2021-0143
CWE-276,CVE-2021-0106
CWE-276,CVE-2021-0100
CWE-276,CVE-2021-0093
CWE-276,CVE-2021-0065
CWE-276,CVE-2021-0058
CWE-276,CVE-2022-40109
CWE-276,CVE-2022-38466
CWE-276,CVE-2022-37173
CWE-276,CVE-2022-37030
CWE-276,CVE-2022-37006
CWE-276,CVE-2022-37003
CWE-276,CVE-2022-36640
CWE-276,CVE-2022-34737
CWE-276,CVE-2022-34043
CWE-276,CVE-2022-33996
CWE-276,CVE-2022-33912
CWE-276,CVE-2022-33175
CWE-276,CVE-2022-33023
CWE-276,CVE-2022-32743
CWE-276,CVE-2022-32562
CWE-276,CVE-2022-32207
CWE-276,CVE-2022-31500
CWE-276,CVE-2022-31251
CWE-276,CVE-2022-31072
CWE-276,CVE-2022-31071
CWE-276,CVE-2022-30758
CWE-276,CVE-2022-30753
CWE-276,CVE-2022-30747
CWE-276,CVE-2022-30594
CWE-276,CVE-2022-30375
CWE-276,CVE-2022-30367
CWE-276,CVE-2022-29585
CWE-276,CVE-2022-29547
CWE-276,CVE-2022-29483
CWE-276,CVE-2022-29376
CWE-276,CVE-2022-29178
CWE-276,CVE-2022-29162
CWE-276,CVE-2022-28999
CWE-276,CVE-2022-28932
CWE-276,CVE-2022-28702
CWE-276,CVE-2022-28218
CWE-276,CVE-2022-27960
CWE-276,CVE-2022-27958
CWE-276,CVE-2022-27840
CWE-276,CVE-2022-27652
CWE-276,CVE-2022-27651
CWE-276,CVE-2022-27650
CWE-276,CVE-2022-27649
CWE-276,CVE-2022-27500
CWE-276,CVE-2022-2735
CWE-276,CVE-2022-27205
CWE-276,CVE-2022-27199
CWE-276,CVE-2022-26855
CWE-276,CVE-2022-26839
CWE-276,CVE-2022-26595
CWE-276,CVE-2022-26429
CWE-276,CVE-2022-26344
CWE-276,CVE-2022-25943
CWE-276,CVE-2022-25804
CWE-276,CVE-2022-25570
CWE-276,CVE-2022-25327
CWE-276,CVE-2022-2528
CWE-276,CVE-2022-24890
CWE-276,CVE-2022-24804
CWE-276,CVE-2022-24343
